txnId,timestamp,userName,userVpa,channel,amount,currency,merchantName,merchantVpa,merchantCategory,city,state,latitude,longitude,deviceId,deviceTrust,ipAddress,vpnDetected,botDetected,checkoutDurationSeconds,fraudScore,decisionTier,actionTaken,isFraud,fraudPatternType,fraudPatternDescription
"UPI-IND-2026-00117","2026-09-08T03:58:34.068Z","Neha Deshmukh","neha.deshmukh86@okhdfcbank","UPI_QR_P2M",556,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-NEH-16","TRUSTED","103.21.98.44",false,false,12,4,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00118","2026-09-08T03:59:34.068Z","Arjun Kapoor","arjun.kapoor96@okhdfcbank","UPI_QR_P2M",296,"INR","Zomato","zomato@icici","Dining & Quick Food","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-PHONE-ARJ-17","TRUSTED","103.21.101.44",false,false,16,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00119","2026-09-08T04:00:34.068Z","Divya Sundaram","divya.sundaram81@okhdfcbank","UPI_QR_P2M",566,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-DIV-18","TRUSTED","103.21.104.44",false,false,16,4,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00120","2026-09-08T04:01:34.068Z","Siddharth Rao","siddharth.rao65@okhdfcbank","UPI_QR_P2M",33,"INR","Sharmaji Chai & Sweets (Jaipur)","sharmachai@upi","Local Kirana & Dining","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-PHONE-SID-19","TRUSTED","103.21.107.44",false,false,18,11,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00121","2026-09-08T04:02:34.068Z","Aarav Sharma","aarav.sharma72@okhdfcbank","UPI_QR_P2M",484,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Mumbai","Maharashtra",19.076,72.8777,"DEV-PHONE-AAR-0","TRUSTED","103.21.110.44",false,false,18,5,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00122","2026-09-08T04:03:34.068Z","Priya Patel","priya.patel33@okhdfcbank","UPI_QR_P2M",2156,"INR","D-Mart Ready","dmart@sbi","Supermarket","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-PRI-1","NEW","103.21.113.44",false,false,15,40,"TIER_2_ADAPTIVE_STEP_UP","1-Tap Biometric Challenge",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00123","2026-09-08T04:04:34.068Z","Rohan Verma","rohan.verma85@okhdfcbank","UPI_QR_P2M",539,"INR","Zomato","zomato@icici","Dining & Quick Food","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-ROH-2","TRUSTED","103.21.116.44",false,false,19,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00124","2026-09-08T04:05:34.068Z","Ananya Iyer","ananya.iyer95@okhdfcbank","UPI_QR_P2M",990,"INR","BookMyShow","bookmyshow@icici","Entertainment & Tickets","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-PHONE-ANA-3","TRUSTED","103.21.119.44",false,false,17,5,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00125","2026-09-08T04:06:34.068Z","Vikram Singh","vikram.singh92@okhdfcbank","UPI_QR_P2M",277,"INR","Uber India","uber.india@hdfcbank","Rideshare & Transport","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-VIK-4","NEW","103.21.122.44",false,false,15,58,"TIER_2_ADAPTIVE_STEP_UP","1-Tap Biometric Challenge",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00126","2026-09-08T04:07:34.068Z","Sneha Kulkarni","sneha.kulkarni98@okhdfcbank","UPI_QR_P2M",509,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-SNE-5","TRUSTED","103.21.125.44",false,false,15,8,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00127","2026-09-08T04:08:34.068Z","Aditya Joshi","aditya.joshi51@okhdfcbank","CARD",127072,"INR","Overseas IP Impossible Travel (VPN/Frankfurt)","mule_925@upi","Cross-Border Datacenter Anomaly","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-UNVERIFIED-126","UNVERIFIED","185.220.101.5",true,false,8,91,"TIER_3_SURGICAL_BLOCK","Auto-Quarantine & FrictionZero Intercept",1,"IMPOSSIBLE_TRAVEL_FRANKFURT","Card payment routed via Frankfurt datacenter IP 12 minutes after QR scan at Jaipur metro."
"UPI-IND-2026-00128","2026-09-08T04:09:34.068Z","Kavya Nair","kavya.nair87@okhdfcbank","UPI_QR_P2M",2203,"INR","D-Mart Ready","dmart@sbi","Supermarket","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-PHONE-KAV-7","TRUSTED","103.21.131.44",false,false,14,2,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00129","2026-09-08T04:10:34.068Z","Rahul Gupta","rahul.gupta57@okhdfcbank","UPI_QR_P2M",1370,"INR","D-Mart Ready","dmart@sbi","Supermarket","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-RAH-8","TRUSTED","103.21.134.44",false,false,14,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00130","2026-09-08T04:11:34.068Z","Pooja Reddy","pooja.reddy72@okhdfcbank","UPI_QR_P2M",394,"INR","Swiggy Food","swiggy@axisbank","Dining & Quick Food","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-POO-9","TRUSTED","103.21.137.44",false,false,17,4,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00131","2026-09-08T04:12:34.068Z","Manish Chawla","manish.chawla20@okhdfcbank","UPI_QR_P2M",35,"INR","Sharmaji Chai & Sweets (Jaipur)","sharmachai@upi","Local Kirana & Dining","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-MAN-10","TRUSTED","103.21.140.44",false,false,13,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00132","2026-09-08T04:13:34.068Z","Neha Deshmukh","neha.deshmukh61@okhdfcbank","UPI_QR_P2M",2179,"INR","Amazon Pay India","amazonpay@apl","E-Commerce","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-PHONE-NEH-11","TRUSTED","103.21.143.44",false,false,13,2,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00133","2026-09-08T04:14:34.068Z","Arjun Kapoor","arjun.kapoor20@okhdfcbank","UPI_QR_P2M",1842,"INR","D-Mart Ready","dmart@sbi","Supermarket","Mumbai","Maharashtra",19.076,72.8777,"DEV-PHONE-ARJ-12","TRUSTED","103.21.146.44",false,false,14,11,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00134","2026-09-08T04:15:34.068Z","Divya Sundaram","divya.sundaram63@okhdfcbank","UPI_QR_P2M",1875,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Mumbai","Maharashtra",19.076,72.8777,"DEV-PHONE-DIV-13","TRUSTED","103.21.149.44",false,false,18,8,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00135","2026-09-08T04:16:34.068Z","Siddharth Rao","siddharth.rao49@okhdfcbank","UPI_QR_P2M",416,"INR","Zomato","zomato@icici","Dining & Quick Food","Mumbai","Maharashtra",19.076,72.8777,"DEV-PHONE-SID-14","TRUSTED","103.21.152.44",false,false,19,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00136","2026-09-08T04:17:34.068Z","Aarav Sharma","aarav.sharma67@okhdfcbank","UPI_QR_P2M",766,"INR","Blinkit Instant","blinkit@kotak","Quick Commerce Grocery","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-AAR-15","TRUSTED","103.21.155.44",false,false,19,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00137","2026-09-08T04:18:34.068Z","Priya Patel","priya.patel74@okhdfcbank","UPI_QR_P2M",1291,"INR","Amazon Pay India","amazonpay@apl","E-Commerce","Bengaluru","Karnataka",12.9716,77.5946,"DEV-PHONE-PRI-16","TRUSTED","103.21.158.44",false,false,17,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00138","2026-09-08T04:19:34.068Z","Rohan Verma","rohan.verma42@okhdfcbank","UPI_QR_P2M",269,"INR","Uber India","uber.india@hdfcbank","Rideshare & Transport","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-ROH-17","TRUSTED","103.21.161.44",false,false,19,13,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00139","2026-09-08T04:20:34.068Z","Ananya Iyer","ananya.iyer86@okhdfcbank","UPI_QR_P2M",647,"INR","Blinkit Instant","blinkit@kotak","Quick Commerce Grocery","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-ANA-18","TRUSTED","103.21.164.44",false,false,18,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00140","2026-09-08T04:21:34.068Z","Vikram Singh","vikram.singh57@okhdfcbank","UPI_P2P",13458,"INR","Jamtara P2P Mule Laundering Cluster","mule_590@upi","Mule Ring Layering","Jamtara","Telangana",17.385,78.4867,"DEV-UNVERIFIED-139","UNVERIFIED","103.44.139.12",false,false,8,92,"TIER_3_SURGICAL_BLOCK","Auto-Quarantine & FrictionZero Intercept",1,"MULE_NETWORK_P2P","Rapid layering of funds across 5 newly activated Jan Dhan accounts within 90 seconds."
"UPI-IND-2026-00141","2026-09-08T04:22:34.068Z","Sneha Kulkarni","sneha.kulkarni50@okhdfcbank","UPI_QR_P2M",629,"INR","Zomato","zomato@icici","Dining & Quick Food","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-SNE-0","TRUSTED","103.21.170.44",false,false,17,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00142","2026-09-08T04:23:34.068Z","Aditya Joshi","aditya.joshi49@okhdfcbank","UPI_QR_P2M",1434,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Bengaluru","Karnataka",12.9716,77.5946,"DEV-PHONE-ADI-1","TRUSTED","103.21.173.44",false,false,17,3,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00143","2026-09-08T04:24:34.068Z","Kavya Nair","kavya.nair82@okhdfcbank","UPI_QR_P2M",352,"INR","Uber India","uber.india@hdfcbank","Rideshare & Transport","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-KAV-2","TRUSTED","103.21.176.44",false,false,13,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00144","2026-09-08T04:25:34.068Z","Rahul Gupta","rahul.gupta37@okhdfcbank","UPI_QR_P2M",32,"INR","Sharmaji Chai & Sweets (Jaipur)","sharmachai@upi","Local Kirana & Dining","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-RAH-3","TRUSTED","103.21.179.44",false,false,15,8,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00145","2026-09-08T04:26:34.068Z","Pooja Reddy","pooja.reddy19@okhdfcbank","UPI_QR_P2M",523,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-POO-4","TRUSTED","103.21.182.44",false,false,17,8,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00146","2026-09-08T04:27:34.068Z","Manish Chawla","manish.chawla59@okhdfcbank","UPI_QR_P2M",1684,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-MAN-5","TRUSTED","103.21.185.44",false,false,16,4,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00147","2026-09-08T04:28:34.068Z","Neha Deshmukh","neha.deshmukh63@okhdfcbank","UPI_QR_P2M",558,"INR","Zomato","zomato@icici","Dining & Quick Food","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-NEH-6","TRUSTED","103.21.188.44",false,false,13,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00148","2026-09-08T04:29:34.068Z","Arjun Kapoor","arjun.kapoor18@okhdfcbank","UPI_QR_P2M",37,"INR","Sharmaji Chai & Sweets (Jaipur)","sharmachai@upi","Local Kirana & Dining","Mumbai","Maharashtra",19.076,72.8777,"DEV-PHONE-ARJ-7","TRUSTED","103.21.191.44",false,false,19,11,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00149","2026-09-08T04:30:34.068Z","Divya Sundaram","divya.sundaram75@okhdfcbank","UPI_P2P",35512,"INR","Jamtara P2P Mule Laundering Cluster","mule_860@upi","Mule Ring Layering","Jamtara","Karnataka",12.9716,77.5946,"DEV-UNVERIFIED-148","UNVERIFIED","103.44.148.12",false,false,8,92,"TIER_3_SURGICAL_BLOCK","Auto-Quarantine & FrictionZero Intercept",1,"MULE_NETWORK_P2P","Rapid layering of funds across 5 newly activated Jan Dhan accounts within 90 seconds."
"UPI-IND-2026-00150","2026-09-08T04:31:34.068Z","Siddharth Rao","siddharth.rao45@okhdfcbank","UPI_P2M",68211,"INR","SIM-Swap & Device Fingerprint Hijack","mule_246@upi","Account Takeover / SIM Swap","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-EMU-XIAOMI-149","EMULATOR","103.44.149.12",false,false,8,94,"TIER_3_SURGICAL_BLOCK","Auto-Quarantine & FrictionZero Intercept",1,"SIM_SWAP_NEW_DEVICE","UPI device registration initiated on a rooted Xiaomi phone in Jamtara 2 hours after a SIM replacement alert."
"UPI-IND-2026-00151","2026-09-08T04:32:34.068Z","Aarav Sharma","aarav.sharma98@okhdfcbank","UPI_QR_P2M",37,"INR","Sharmaji Chai & Sweets (Jaipur)","sharmachai@upi","Local Kirana & Dining","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-AAR-10","TRUSTED","103.21.200.44",false,false,17,3,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00152","2026-09-08T04:33:34.068Z","Priya Patel","priya.patel73@okhdfcbank","UPI_QR_P2M",1696,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-PHONE-PRI-11","TRUSTED","103.21.203.44",false,false,16,3,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00153","2026-09-08T04:34:34.068Z","Rohan Verma","rohan.verma72@okhdfcbank","UPI_COLLECT",24563,"INR","OLX Buyer Fake Payment (Collect Request)","mule_647@upi","P2P Collect Request Scam","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-UNVERIFIED-152","UNVERIFIED","103.44.152.12",false,false,8,88,"TIER_3_SURGICAL_BLOCK","Auto-Quarantine & FrictionZero Intercept",1,"UPI_COLLECT_REQUEST_SCAM","Fraudster sends a debit collect request with remark ""REFUND/CREDIT"" to trick the user into entering UPI PIN."
"UPI-IND-2026-00154","2026-09-08T04:35:34.068Z","Ananya Iyer","ananya.iyer45@okhdfcbank","UPI_QR_P2M",2596,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-ANA-13","TRUSTED","103.21.209.44",false,false,13,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00155","2026-09-08T04:36:34.068Z","Vikram Singh","vikram.singh71@okhdfcbank","UPI_QR_P2M",1873,"INR","D-Mart Ready","dmart@sbi","Supermarket","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-VIK-14","TRUSTED","103.21.212.44",false,false,13,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00156","2026-09-08T04:37:34.068Z","Sneha Kulkarni","sneha.kulkarni59@okhdfcbank","UPI_QR_P2M",1232,"INR","D-Mart Ready","dmart@sbi","Supermarket","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-PHONE-SNE-15","TRUSTED","103.21.215.44",false,false,15,8,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00157","2026-09-08T04:38:34.068Z","Aditya Joshi","aditya.joshi10@okhdfcbank","UPI_QR_P2M",2753,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-ADI-16","TRUSTED","103.21.218.44",false,false,19,10,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00158","2026-09-08T04:39:34.068Z","Kavya Nair","kavya.nair98@okhdfcbank","UPI_QR_P2M",993,"INR","BookMyShow","bookmyshow@icici","Entertainment & Tickets","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-KAV-17","TRUSTED","103.21.221.44",false,false,15,2,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00159","2026-09-08T04:40:34.068Z","Rahul Gupta","rahul.gupta12@okhdfcbank","UPI_QR_P2M",37,"INR","Sharmaji Chai & Sweets (Jaipur)","sharmachai@upi","Local Kirana & Dining","Bengaluru","Karnataka",12.9716,77.5946,"DEV-PHONE-RAH-18","TRUSTED","103.21.224.44",false,false,12,5,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00160","2026-09-08T04:41:34.068Z","Pooja Reddy","pooja.reddy52@okhdfcbank","UPI_QR_P2M",597,"INR","Zomato","zomato@icici","Dining & Quick Food","Bengaluru","Karnataka",12.9716,77.5946,"DEV-PHONE-POO-19","TRUSTED","103.21.227.44",false,false,18,10,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00161","2026-09-08T04:42:34.068Z","Manish Chawla","manish.chawla33@okhdfcbank","UPI_QR_P2M",426,"INR","Swiggy Food","swiggy@axisbank","Dining & Quick Food","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-MAN-0","TRUSTED","103.21.230.44",false,false,13,11,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00162","2026-09-08T04:43:34.068Z","Neha Deshmukh","neha.deshmukh80@okhdfcbank","UPI_QR_P2M",1244,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-NEH-1","TRUSTED","103.21.233.44",false,false,18,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00163","2026-09-08T04:44:34.068Z","Arjun Kapoor","arjun.kapoor47@okhdfcbank","UPI_QR_P2M",1084,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-ARJ-2","TRUSTED","103.21.236.44",false,false,15,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00164","2026-09-08T04:45:34.068Z","Divya Sundaram","divya.sundaram79@okhdfcbank","UPI_QR_P2M",1791,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-DIV-3","TRUSTED","103.21.239.44",false,false,18,8,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00165","2026-09-08T04:46:34.068Z","Siddharth Rao","siddharth.rao53@okhdfcbank","UPI_QR_P2M",740,"INR","Blinkit Instant","blinkit@kotak","Quick Commerce Grocery","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-SID-4","TRUSTED","103.21.242.44",false,false,18,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00166","2026-09-08T04:47:34.068Z","Aarav Sharma","aarav.sharma25@okhdfcbank","UPI_QR_P2M",1064,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-AAR-5","TRUSTED","103.21.245.44",false,false,16,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00167","2026-09-08T04:48:34.068Z","Priya Patel","priya.patel59@okhdfcbank","UPI_QR_P2M",2175,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-PRI-6","TRUSTED","103.21.248.44",false,false,18,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00168","2026-09-08T04:49:34.068Z","Rohan Verma","rohan.verma69@okhdfcbank","UPI_QR_P2M",1547,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-PHONE-ROH-7","TRUSTED","103.21.1.44",false,false,15,5,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00169","2026-09-08T04:50:34.068Z","Ananya Iyer","ananya.iyer25@okhdfcbank","UPI_QR_P2M",969,"INR","BookMyShow","bookmyshow@icici","Entertainment & Tickets","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-ANA-8","TRUSTED","103.21.4.44",false,false,18,4,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00170","2026-09-08T04:51:34.068Z","Vikram Singh","vikram.singh66@okhdfcbank","UPI_QR_P2M",2741,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Mumbai","Maharashtra",19.076,72.8777,"DEV-PHONE-VIK-9","TRUSTED","103.21.7.44",false,false,17,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00171","2026-09-08T04:52:34.068Z","Sneha Kulkarni","sneha.kulkarni23@okhdfcbank","UPI_QR_P2M",559,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-SNE-10","TRUSTED","103.21.10.44",false,false,14,3,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00172","2026-09-08T04:53:34.068Z","Aditya Joshi","aditya.joshi39@okhdfcbank","UPI_QR_P2M",3069,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-ADI-11","TRUSTED","103.21.13.44",false,false,19,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
